OBJECTID,distName,constName,NAME,wardNum,GAUL_CODE,constCode,notes,mergedWard,province,area,ADM0_NAME
275,Chingola,Chingola,Kalilo,23,1623,16,,0,Copperbelt,170.021,Zambia
276,Chingola,Nchanga,Bupalo,10,1710,17,,0,Copperbelt,161.883,Zambia
277,Chingola,Chingola,Kasompe,12,1612,16,,0,Copperbelt,103.181,Zambia
278,Chingola,Chingola,Musenga,11,1611,16,,0,Copperbelt,35.5828,Zambia
279,Chingola,Chingola,Mimbula,13,1613,16,,0,Copperbelt,81.4197,Zambia
280,Chingola,Chingola,Chiwempala,21,1621,16,,0,Copperbelt,2.18585,Zambia
281,Chingola,Chingola,Chitimukulu,19,1619,16,,0,Copperbelt,0.849668,Zambia
282,Chingola,Chingola,Maiteneke,18,1618,16,,0,Copperbelt,1.8813,Zambia
283,Chingola,Chingola,Chabanyama,17,1617,16,,0,Copperbelt,0.47515,Zambia
284,Chingola,Chingola,G Chifwembe,16,1616,16,,0,Copperbelt,0.275906,Zambia
285,Chingola,Chingola,Twatasha,15,1615,16,,0,Copperbelt,0.943772,Zambia
286,Chingola,Chingola,Chikola,20,1620,16,,0,Copperbelt,2.11993,Zambia
287,Chingola,Chingola,Chingola,27,1627,16,,0,Copperbelt,15.3686,Zambia
288,Chingola,Nchanga,Nchanga,2,1702,17,,0,Copperbelt,1.1661,Zambia
289,Chingola,Nchanga,Sekela,3,1703,17,,0,Copperbelt,0.839622,Zambia
290,Chingola,Nchanga,Nsansa,4,1704,17,,0,Copperbelt,0.963369,Zambia
291,Chingola,Nchanga,Buntungwa,5,1705,17,,0,Copperbelt,1.02163,Zambia
292,Chingola,Nchanga,Kasala,7,1707,17,,0,Copperbelt,1.76747,Zambia
293,Chingola,Nchanga,Kabundi,6,1706,17,,0,Copperbelt,2.27767,Zambia
294,Chingola,Nchanga,Kapisha,8,1708,17,,0,Copperbelt,9.60541,Zambia
295,Chingola,Nchanga,Luano,9,1709,17,,0,Copperbelt,70.6785,Zambia
296,Chingola,Chingola,Kabungo,22,1622,16,,0,Copperbelt,56.7146,Zambia
297,Kalulushi,Kalulushi,Chati,21,1821,18,,0,Copperbelt,412.485,Zambia
298,Kalulushi,Kalulushi,Chankalamo,20,1820,18,,0,Copperbelt,80.9933,Zambia
299,Kalulushi,Kalulushi,Chembe,22,1822,18,,0,Copperbelt,43.2291,Zambia
300,Kalulushi,Kalulushi,Lulamba,5,1805,18,,0,Copperbelt,147.684,Zambia
301,Kalulushi,Kalulushi,Mwambashi,6,1806,18,,0,Copperbelt,166.159,Zambia
302,Kalulushi,Kalulushi,Musakashi,1,1801,18,,0,Copperbelt,20.23,Zambia
303,Kalulushi,Kalulushi,Chambishi,2,1802,18,,0,Copperbelt,3.7385,Zambia
304,Kalulushi,Kalulushi,Twaiteka,3,1803,18,,0,Copperbelt,17.6406,Zambia
305,Kalulushi,Kalulushi,Ichimpe,7,1807,18,,0,Copperbelt,50.6969,Zambia
306,Kalulushi,Kalulushi,Kafue,19,1819,18,,0,Copperbelt,14.6535,Zambia
307,Kalulushi,Kalulushi,Chisupa,16,1816,18,,0,Copperbelt,33.2412,Zambia
308,Kalulushi,Kalulushi,Dongwe,18,1818,18,,0,Copperbelt,0.674519,Zambia
309,Kalulushi,Kalulushi,Lubuto,9,1809,18,,0,Copperbelt,0.99284,Zambia
310,Kalulushi,Kalulushi,Kalanga,8,1808,18,,0,Copperbelt,0.145475,Zambia
311,Kalulushi,Kalulushi,Kalungwishi,10,1810,18,,0,Copperbelt,0.27683,Zambia
312,Kalulushi,Kalulushi,Luapula,11,1811,18,,0,Copperbelt,0.215772,Zambia
313,Kalulushi,Kalulushi,Ngweshi,12,1812,18,,0,Copperbelt,0.388825,Zambia
314,Kalulushi,Kalulushi,Kankonshi,15,1815,18,,0,Copperbelt,0.879978,Zambia
315,Kalulushi,Kalulushi,Buseko,17,1817,18,,0,Copperbelt,1.32632,Zambia
316,Kalulushi,Kalulushi,Kalengwa,13,1813,18,,0,Copperbelt,0.200719,Zambia
317,Kalulushi,Kalulushi,Chibuluma,14,1814,18,,0,Copperbelt,0.772648,Zambia
318,Chililabombwe,Chililabombwe,Joseph Mwila,3,1503,15,,0,Copperbelt,4.64776,Zambia
319,Chililabombwe,Chililabombwe,Anoya Zulu,4,1504,15,,0,Copperbelt,7.2118,Zambia
320,Kitwe,Chimwemwe,Twatasha,2,1902,19,,0,Copperbelt,5.89942,Zambia
321,Kitwe,Chimwemwe,Buntungwa,4,1904,19,,0,Copperbelt,1.93068,Zambia
322,Kitwe,Chimwemwe,Lubuto,5,1905,19,,0,Copperbelt,1.1495,Zambia
323,Kitwe,Chimwemwe,Chimwemwe,6,1906,19,,0,Copperbelt,0.830364,Zambia
324,Kitwe,Nkana,Buchi,24,2224,22,,0,Copperbelt,3.31137,Zambia
325,Kitwe,Nkana,Parkland,23,2223,22,,0,Copperbelt,4.45258,Zambia
326,Kitwe,Nkana,Rokana,22,2222,22,,0,Copperbelt,2.92618,Zambia
327,Kitwe,Wusakile,Chibote,20,2320,23,,0,Copperbelt,2.56783,Zambia
328,Kitwe,Wusakile,Wusakile,21,2321,23,,0,Copperbelt,1.98745,Zambia
329,Kitwe,Wusakile,Chamboli,19,2319,23,,0,Copperbelt,3.03972,Zambia
330,Kitwe,Kamfinsa,Bupe,13,2013,20,,0,Copperbelt,6.72748,Zambia
331,Kitwe,Kamfinsa,Ndeke,14,2014,20,,0,Copperbelt,6.47054,Zambia
332,Kitwe,Kwacha,Lubwa,12,2112,21,,0,Copperbelt,11.2602,Zambia
333,Kitwe,Kwacha,Riverside,11,2111,21,,0,Copperbelt,12.1398,Zambia
334,Kitwe,Kwacha,Kwacha,7,2107,21,,0,Copperbelt,1.98519,Zambia
335,Kitwe,Kwacha,Bulangililo,8,2108,21,,0,Copperbelt,2.98434,Zambia
336,Kitwe,Kwacha,Ipusukilo,9,2109,21,,0,Copperbelt,2.61722,Zambia
337,Kitwe,Nkana,Misheshi,26,2226,22,,0,Copperbelt,2.74437,Zambia
338,Kitwe,Nkana,Kamakonde,28,2228,22,,0,Copperbelt,28.333,Zambia
339,Kitwe,Nkana,Mukuba,25,2225,22,,0,Copperbelt,6.05288,Zambia
340,Kitwe,Chimwemwe,Itimpi,1,1901,19,,0,Copperbelt,44.4074,Zambia
341,Luanshya,Luanshya,Mpelembe,7,2407,24,,0,Copperbelt,6.42023,Zambia
342,Luanshya,Luanshya,James Phiri,9,2409,24,,0,Copperbelt,2.81781,Zambia
343,Luanshya,Luanshya,Levi Chito,10,2410,24,,0,Copperbelt,1.76856,Zambia
344,Luanshya,Luanshya,Miko Mfwa,11,2411,24,,0,Copperbelt,3.88258,Zambia
345,Luanshya,Luanshya,Mipundu,14,2414,24,,0,Copperbelt,0.851228,Zambia
346,Luanshya,Luanshya,Zambezi,12,2412,24,,0,Copperbelt,0.643206,Zambia
347,Luanshya,Luanshya,Mulungushi,13,2413,24,,0,Copperbelt,0.495917,Zambia
348,Luanshya,Roan,Kafue,18,2518,25,,0,Copperbelt,2.7371,Zambia
349,Luanshya,Roan,Lumumba,17,2517,25,,0,Copperbelt,3.22502,Zambia
350,Luanshya,Roan,Nkoloma,16,2516,25,,0,Copperbelt,1.63627,Zambia
351,Luanshya,Roan,Mpatamatu,20,2520,25,,0,Copperbelt,4.09788,Zambia
352,Luanshya,Roan,Justine Kabwe,21,2521,25,,0,Copperbelt,1.3757,Zambia
353,Luanshya,Roan,Nkulumashimba,22,2522,25,,0,Copperbelt,0.374408,Zambia
354,Luanshya,Roan,Baluba,23,2523,25,,0,Copperbelt,0.768874,Zambia
355,Luanshya,Roan,Kansengu,26,2526,25,,0,Copperbelt,0.921414,Zambia
356,Luanshya,Roan,Milaushi,24,2524,25,,0,Copperbelt,1.80531,Zambia
357,Luanshya,Roan,Ngebe,25,2525,25,,0,Copperbelt,2.34486,Zambia
358,Luanshya,Roan,Kafubu,15,2515,25,,0,Copperbelt,18.1715,Zambia
359,Luanshya,Luanshya,Fisenge,2,2402,24,,0,Copperbelt,100.598,Zambia
360,Luanshya,Luanshya,Misaka,1,2401,24,,0,Copperbelt,109.424,Zambia
361,Luanshya,Luanshya,Buteko,8,2408,24,,0,Copperbelt,18.3394,Zambia
362,Luanshya,Luanshya,Twashuka,3,2403,24,,0,Copperbelt,44.5166,Zambia
363,Luanshya,Luanshya,Chifulube,5,2405,24,,0,Copperbelt,24.9929,Zambia
364,Luanshya,Luanshya,Chitwi,4,2404,24,,0,Copperbelt,76.9603,Zambia
365,Luanshya,Luanshya,Buntungwa,6,2406,24,,0,Copperbelt,36.1988,Zambia
366,Luanshya,Roan,Kawama,27,2527,25,,0,Copperbelt,92.106,Zambia
367,Luanshya,Roan,Chilabula,19,2519,25,,0,Copperbelt,125.391,Zambia
368,Lufwanyama,Lufwanyama,Mushingashi,16,3016,30,,0,Copperbelt,1315.59,Zambia
369,Lufwanyama,Lufwanyama,Mpindi,13,3013,30,,0,Copperbelt,2950.54,Zambia
370,Lufwanyama,Lufwanyama,Luswishi,15,3015,30,,0,Copperbelt,976.63,Zambia
371,Lufwanyama,Lufwanyama,Kansanta,1,3001,30,,0,Copperbelt,1210.81,Zambia
372,Lufwanyama,Lufwanyama,Lufwanyama,14,3014,30,,0,Copperbelt,563.424,Zambia
373,Lufwanyama,Lufwanyama,Boso,3,3003,30,,0,Copperbelt,541.697,Zambia
374,Lufwanyama,Lufwanyama,Kabundia,2,3002,30,,0,Copperbelt,724.268,Zambia
375,Lufwanyama,Lufwanyama,Kansonka,4,3004,30,,0,Copperbelt,572.185,Zambia
376,Lufwanyama,Lufwanyama,Kafubu,5,3005,30,,0,Copperbelt,579.611,Zambia
377,Lufwanyama,Lufwanyama,Chibanga,6,3006,30,,0,Copperbelt,145.545,Zambia
378,Lufwanyama,Lufwanyama,Sokotwe,7,3007,30,,0,Copperbelt,70.1283,Zambia
379,Lufwanyama,Lufwanyama,Bulaya,10,3010,30,,0,Copperbelt,164.952,Zambia
380,Lufwanyama,Lufwanyama,Chantete,9,3009,30,,0,Copperbelt,45.4029,Zambia
381,Lufwanyama,Lufwanyama,Mibenge,8,3008,30,,0,Copperbelt,357.434,Zambia
382,Lufwanyama,Lufwanyama,Mukumbo,11,3011,30,,0,Copperbelt,543.972,Zambia
383,Masaiti,Kafulafuta,Mwatishi,1,2901,29,,0,Copperbelt,113.065,Zambia
384,Masaiti,Kafulafuta,Majaliwa,2,2902,29,,0,Copperbelt,126.673,Zambia
385,Masaiti,Kafulafuta,Chondwe,3,2903,29,,0,Copperbelt,294.14,Zambia
386,Masaiti,Kafulafuta,Mutaba,4,2904,29,,0,Copperbelt,235.937,Zambia
387,Masaiti,Kafulafuta,Katonte,6,2906,29,,0,Copperbelt,125.274,Zambia
388,Masaiti,Kafulafuta,Miengwe,5,2905,29,,0,Copperbelt,329.983,Zambia
389,Masaiti,Masaiti,Kashitu,8,3108,31,,0,Copperbelt,237.128,Zambia
390,Masaiti,Masaiti,Luansobe,9,3109,31,,0,Copperbelt,313.679,Zambia
391,Masaiti,Masaiti,Chinondo,10,3110,31,,0,Copperbelt,225.17,Zambia
392,Masaiti,Masaiti,Mishikishi,11,3111,31,,0,Copperbelt,170.497,Zambia
393,Masaiti,Masaiti,Masangano,12,3112,31,,0,Copperbelt,211.206,Zambia
394,Masaiti,Masaiti,Miputu,17,3117,31,,0,Copperbelt,208.616,Zambia
395,Masaiti,Masaiti,Chilulu,16,3116,31,,0,Copperbelt,65.2867,Zambia
396,Masaiti,Masaiti,Shimibanga,15,3115,31,,0,Copperbelt,113.839,Zambia
397,Masaiti,Masaiti,Lumano,13,3113,31,,0,Copperbelt,164.986,Zambia
398,Mpongwe,Mpongwe,Luswishi,1,3201,32,,0,Copperbelt,2491.31,Zambia
399,Mpongwe,Mpongwe,Kasonga,2,3202,32,,0,Copperbelt,985.522,Zambia
400,Mpongwe,Mpongwe,Munkumpu,3,3203,32,,0,Copperbelt,472.54,Zambia
401,Mpongwe,Mpongwe,Kashiba,4,3204,32,,0,Copperbelt,733.975,Zambia
402,Mpongwe,Mpongwe,Mpongwe,5,3205,32,,0,Copperbelt,272.84,Zambia
403,Mpongwe,Mpongwe,Kasamba,7,3207,32,,0,Copperbelt,113.139,Zambia
404,Mpongwe,Mpongwe,Kanyenda,6,3206,32,,0,Copperbelt,489.075,Zambia
405,Mpongwe,Mpongwe,Impumbu,13,3213,32,,0,Copperbelt,256.874,Zambia
406,Mpongwe,Mpongwe,Musofu,12,3212,32,,0,Copperbelt,704.385,Zambia
407,Mpongwe,Mpongwe,Nampamba,11,3211,32,,0,Copperbelt,380.403,Zambia
408,Mpongwe,Mpongwe,Mikata,10,3210,32,,0,Copperbelt,542.5,Zambia
409,Mpongwe,Mpongwe,Kalweo,9,3209,32,,0,Copperbelt,495.926,Zambia
410,Mufulira,Kankoyo,Butondo,25,2625,26,,0,Copperbelt,116.584,Zambia
411,Mufulira,Kankoyo,Luansobe,24,2624,26,,0,Copperbelt,192.088,Zambia
412,Mufulira,Kantanshi,Leya Mukutu,9,2709,27,,0,Copperbelt,0.938825,Zambia
413,Mufulira,Kantanshi,Bwembya Silwizya,8,2708,27,,0,Copperbelt,0.935068,Zambia
414,Mufulira,Kantanshi,Shinde,7,2707,27,,0,Copperbelt,0.738133,Zambia
415,Mufulira,Kantanshi,Mulungushi,6,2706,27,,0,Copperbelt,0.577561,Zambia
416,Mufulira,Kantanshi,Bwafwano,5,2705,27,,0,Copperbelt,0.856092,Zambia
417,Mufulira,Kantanshi,David Kaunda,10,2710,27,Note two wards called David Kaunda,0,Copperbelt,1.17962,Zambia
418,Mufulira,Kantanshi,Maina Soko,4,2704,27,,0,Copperbelt,2.81091,Zambia
419,Mufulira,Kantanshi,Francis Mukuka,3,2703,27,,0,Copperbelt,18.8607,Zambia
420,Mufulira,Mufulira,David Kaunda,13,2813,28,Note two wards called David Kaunda,0,Copperbelt,1.55214,Zambia
421,Mufulira,Mufulira,Chachacha,14,2814,28,,0,Copperbelt,1.7511,Zambia
422,Mufulira,Mufulira,Kamuchanga,15,2815,28,,0,Copperbelt,0.51389,Zambia
423,Mufulira,Mufulira,Kasempa,16,2816,28,,0,Copperbelt,2.20626,Zambia
424,Mufulira,Mufulira,Hanky Kalanga,20,2820,28,,0,Copperbelt,3.24074,Zambia
425,Mufulira,Kankoyo,John Kampengele,21,2621,26,,0,Copperbelt,0.722077,Zambia
426,Mufulira,Kankoyo,Buntungwa,22,2622,26,,0,Copperbelt,1.66021,Zambia
427,Mufulira,Kankoyo,Mpelembe,28,2628,26,,0,Copperbelt,8.56471,Zambia
428,Mufulira,Mufulira,Kansuswa,17,2817,28,,0,Copperbelt,1.2592,Zambia
429,Mufulira,Kantanshi,Mulundu,2,2702,27,,0,Copperbelt,243.404,Zambia
430,Mufulira,Kantanshi,Minambe,1,2701,27,,0,Copperbelt,87.6935,Zambia
431,Mufulira,Mufulira,Kawama,19,2819,28,,0,Copperbelt,7.29776,Zambia
432,Kalulushi,Kalulushi,Lukoshi,4,1804,18,,0,Copperbelt,33.9956,Zambia
433,Mufulira,Kankoyo,Fibusa,27,2627,26,,0,Copperbelt,1.2086,Zambia
434,Mufulira,Kankoyo,Kwancha,26,2626,26,,0,Copperbelt,6.28289,Zambia
435,Ndola,Ndola,Nkwazi,7,3607,36,,0,Copperbelt,0.761061,Zambia
436,Ndola,Ndola,Yengwe,8,3608,36,,0,Copperbelt,6.84613,Zambia
437,Ndola,Ndola,Kansenshi,6,3606,36,,0,Copperbelt,5.23645,Zambia
438,Ndola,Ndola,Chipulukusu,9,3609,36,,0,Copperbelt,4.8528,Zambia
439,Ndola,Ndola,Kanini,10,3610,36,,0,Copperbelt,14.3857,Zambia
440,Ndola,Chifubu,Chifubu,4,3404,34,,0,Copperbelt,0.643366,Zambia
441,Ndola,Chifubu,Kamba,5,3405,34,,0,Copperbelt,1.11778,Zambia
442,Ndola,Chifubu,Fibobe,3,3403,34,,0,Copperbelt,1.22409,Zambia
443,Ndola,Chifubu,Kawama,2,3402,34,,0,Copperbelt,1.29316,Zambia
444,Ndola,Kabushi,Lubuto,18,3518,35,,0,Copperbelt,2.97764,Zambia
445,Ndola,Bwana Mkubwa,Kantolomba,17,3317,33,,0,Copperbelt,2.10881,Zambia
446,Ndola,Kabushi,Mukuba,19,3519,35,,0,Copperbelt,1.26848,Zambia
447,Ndola,Kabushi,Kafubu,23,3523,35,,0,Copperbelt,1.58551,Zambia
448,Ndola,Kabushi,Kabushi,22,3522,35,,0,Copperbelt,1.27388,Zambia
449,Ndola,Kabushi,Toka,20,3520,35,,0,Copperbelt,0.624121,Zambia
450,Ndola,Kabushi,Kaloko,21,3521,35,,0,Copperbelt,0.768753,Zambia
451,Ndola,Kabushi,Masala,25,3525,35,,0,Copperbelt,0.871741,Zambia
452,Ndola,Bwana Mkubwa,Itawa,11,3311,33,,0,Copperbelt,8.7161,Zambia
453,Ndola,Bwana Mkubwa,Mushili,15,3315,33,,0,Copperbelt,5.40107,Zambia
454,Ndola,Bwana Mkubwa,Munkulungwe,12,3312,33,,0,Copperbelt,114.205,Zambia
455,Ndola,Bwana Mkubwa,Kavu,14,3314,33,,0,Copperbelt,21.2771,Zambia
456,Ndola,Bwana Mkubwa,Twashuka,13,3313,33,,0,Copperbelt,51.5098,Zambia
457,Ndola,Ndola,Twapia,26,3626,36,,0,Copperbelt,53.0359,Zambia
458,Ndola,Ndola,Kaniki,28,3628,36,,0,Copperbelt,17.2015,Zambia
459,Chadiza,Vubwi,Zozwe,22,3822,38,,0,Eastern,136.027,Zambia
460,Chadiza,Vubwi,Mlawe,21,3821,38,,0,Eastern,109.682,Zambia
461,Chadiza,Vubwi,Chisiya,19,3819,38,,0,Eastern,64.493,Zambia
462,Chadiza,Vubwi,Chimphanje,20,3820,38,,0,Eastern,38.0877,Zambia
463,Chadiza,Vubwi,Vubwi,18,3818,38,,0,Eastern,270.637,Zambia
464,Chadiza,Vubwi,Mbozi,17,3817,38,,0,Eastern,320.723,Zambia
465,Chadiza,Vubwi,Mwangazi,16,3816,38,,0,Eastern,330.949,Zambia
466,Chadiza,Vubwi,Kabvumo,14,3814,38,,0,Eastern,97.7685,Zambia
467,Chadiza,Vubwi,Ambidzi,13,3813,38,,0,Eastern,84.6941,Zambia
468,Chadiza,Chadiza,Tafelansoni,12,3712,37,,0,Eastern,63.9779,Zambia
469,Chadiza,Chadiza,Kampini,11,3711,37,,0,Eastern,74.5112,Zambia
470,Chadiza,Chadiza,Chamandala,9,3709,37,,0,Eastern,75.1444,Zambia
471,Chadiza,Chadiza,Naviruli,8,3708,37,,0,Eastern,98.4747,Zambia
472,Chadiza,Chadiza,Chilenga,7,3707,37,,0,Eastern,64.1614,Zambia
473,Chadiza,Chadiza,Kandabwako,10,3710,37,,0,Eastern,66.3747,Zambia
474,Chadiza,Chadiza,Chadiza,6,3706,37,,0,Eastern,32.9889,Zambia
475,Chadiza,Chadiza,Kapachi,5,3705,37,,0,Eastern,38.2415,Zambia
476,Chadiza,Chadiza,Manje,3,3703,37,,0,Eastern,133.424,Zambia
477,Chadiza,Chadiza,Chanjowe,4,3704,37,,0,Eastern,52.0313,Zambia
478,Chadiza,Chadiza,Nsadzu,2,3702,37,,0,Eastern,89.9648,Zambia
479,Chama,Chama South,Mapamba,22,4022,40,,0,Eastern,723.942,Zambia
480,Chama,Chama South,Chilenje,21,4021,40,,0,Eastern,920.441,Zambia
481,Chama,Chama South,Vilimukulu,20,4020,40,,0,Eastern,1076.09,Zambia
482,Chama,Chama South,Lumezi,17,4017,40,,0,Eastern,508.255,Zambia
483,Chama,Chama South,Mabinga,15,4015,40,,0,Eastern,509.406,Zambia
484,Chama,Chama South,Lunzi,19,4019,40,,0,Eastern,589.669,Zambia
485,Chama,Chama South,Chibungwe,18,4018,40,,0,Eastern,572.688,Zambia
486,Chama,Chama South,Lupamazi,16,4016,40,,0,Eastern,281.708,Zambia
487,Chama,Chama South,Bazimu,14,4014,40,,0,Eastern,466.932,Zambia
488,Chama,Chama North,Muchinga,12,3912,39,,0,Eastern,3621.63,Zambia
489,Chama,Chama North,Mwalala,11,3911,39,,0,Eastern,784.108,Zambia
490,Chama,Chama North,Kamphemba,10,3910,39,,0,Eastern,194.032,Zambia
491,Chama,Chama North,Mphalausenga,8,3908,39,,0,Eastern,355.868,Zambia
492,Chama,Chama North,Kalinkhu,9,3909,39,,0,Eastern,279.684,Zambia
493,Chama,Chama North,Manthepa,7,3907,39,,0,Eastern,420.915,Zambia
494,Chama,Chama North,Mbazi,6,3906,39,,0,Eastern,201.373,Zambia
495,Chama,Chama North,Ndunda,5,3905,39,,0,Eastern,690.94,Zambia
496,Chama,Chama North,Chisunga,4,3904,39,,0,Eastern,1446.17,Zambia
497,Chama,Chama North,Luangwa,3,3903,39,,0,Eastern,798.583,Zambia
498,Chama,Chama North,Nkhankha,2,3902,39,,0,Eastern,707.607,Zambia
499,Chipata,Chipangali,MISSING,-99,-99,41,Map only shows future wards. Maybe Chipangali,0,Eastern,686.881,Zambia
500,Chipata,Chipangali,MISSING,-99,-99,41,Map only shows future wards. Maybe Rukuzye,0,Eastern,219.27,Zambia
501,Chipata,Chipangali,MISSING,-99,-99,41,Map only shows future wards. Maybe Kasenga?,0,Eastern,186.754,Zambia
502,Chipata,Chipangali,MISSING,-99,-99,41,Map only shows future wards. Maybe Msandile?,0,Eastern,245.609,Zambia
503,Chipata,Chipangali,MISSING,-99,-99,41,Map only shows future wards. Maybe Sisinje,0,Eastern,225.541,Zambia
504,Chipata,Kasenengwa,MISSING,-99,-99,43,Map only shows future wards. Maybe Mkowe?,0,Eastern,64.485,Zambia
505,Chipata,Kasenengwa,MISSING,-99,-99,43,Map only shows future wards. Maybe Mboza?,0,Eastern,206.242,Zambia
506,Chipata,Kasenengwa,MISSING,-99,-99,43,Map only shows future wards. Maybe Chiparamba?,0,Eastern,204.924,Zambia
507,Chipata,Kasenengwa,MISSING,-99,-99,43,Map only shows future wards. Maybe Makungwa?,0,Eastern,110.234,Zambia
508,Chipata,Kasenengwa,MISSING,-99,-99,43,Map only shows future wards. Maybe Chingazi,0,Eastern,160.599,Zambia
509,Chipata,Kasenengwa,MISSING,-99,-99,43,Map only shows future wards. Maybe Kwenje?,0,Eastern,457.738,Zambia
510,Chipata,Luangeni,MISSING,-99,-99,44,Map only shows future wards. Maybe Kazimule?,0,Eastern,188.503,Zambia
511,Chipata,Luangeni,MISSING,-99,-99,44,Map only shows future wards. Maybe Chikando?,0,Eastern,194.365,Zambia
512,Chipata,Luangeni,MISSING,-99,-99,44,Map only shows future wards. Maybe Makangila?,0,Eastern,129.082,Zambia
513,Chipata,Luangeni,MISSING,-99,-99,44,Map only shows future wards. Maybe Khova?,0,Eastern,288.55,Zambia
514,Chipata,Chipata,MISSING,-99,-99,42,Map only shows future wards. Maybe Msanga?,0,Eastern,152.609,Zambia
515,Chipata,Chipata,MISSING,-99,-99,42,Map only shows future wards. Maybe Dilika?,0,Eastern,107.737,Zambia
516,Chipata,Chipata,MISSING,-99,-99,42,Map only shows future wards. Maybe Kapata?,0,Eastern,10.6765,Zambia
517,Katete,Milanzi,Kafumbwe,1,4501,45,,0,Eastern,174.958,Zambia
518,Katete,Milanzi,Kapoche,4,4504,45,,0,Eastern,51.7813,Zambia
519,Katete,Milanzi,Milanzi,3,4503,45,,0,Eastern,85.4843,Zambia
520,Katete,Milanzi,Kazala,2,4502,45,,0,Eastern,143.073,Zambia
521,Katete,Milanzi,Katiula,10,4510,45,,0,Eastern,170.093,Zambia
522,Katete,Milanzi,Mwandafisi,9,4509,45,,0,Eastern,102.527,Zambia
523,Katete,Milanzi,Dole,7,4507,45,,0,Eastern,95.0586,Zambia
524,Katete,Milanzi,Chimwa,8,4508,45,,0,Eastern,37.1193,Zambia
525,Katete,Milanzi,Chindwale,5,4505,45,,0,Eastern,44.1722,Zambia
526,Katete,Sinda,Kamwaza,19,4719,47,,0,Eastern,144.622,Zambia
527,Katete,Sinda,Nchingilizya,20,4720,47,,0,Eastern,81.735,Zambia
528,Katete,Sinda,Luandazi,21,4721,47,,0,Eastern,136.807,Zambia
529,Katete,Sinda,Chiwuyu,22,4722,47,,0,Eastern,124.223,Zambia
530,Katete,Sinda,Sinda,23,4723,47,,0,Eastern,126.077,Zambia
531,Katete,Sinda,Nyamasasonkho,25,4725,47,,0,Eastern,194.615,Zambia
532,Katete,Sinda,Mngomba,26,4726,47,,0,Eastern,240.064,Zambia
533,Katete,Sinda,Mnyamanzi,24,4724,47,,0,Eastern,121.619,Zambia
534,Katete,Sinda,Chitawe,28,4728,47,,0,Eastern,99.977,Zambia
535,Katete,Mkaika,Chimtende,15,4615,46,,0,Eastern,169.157,Zambia
536,Katete,Mkaika,Vulamkoko,14,4614,46,,0,Eastern,89.1432,Zambia
537,Katete,Mkaika,Kadula,13,4613,46,,0,Eastern,220.736,Zambia
