,ADM1_NAME,ADM2_NAME,iso3,ADM0_NAME.x,year,vaccine,GAUL_CODE,merge_status,ADM1_NAME.who,ADM1_NAME.shpfile,ADM2_NAME.who,ADM2_NAME.shpfile,who_coverage,Note
537,iringa,iringaurban,TZA,Tanzania,NA,NA,37871,in shpfile but not WHO,NA,Iringa,NA,iringaurban,NA,
538,iringa,mafingatownshipauthority,TZA,Tanzania,NA,NA,37873,in shpfile but not WHO,NA,Iringa,NA,mafingatownshipauthority,NA,
539,kagera,bukobarural,TZA,Tanzania,NA,NA,37876,in shpfile but not WHO,NA,Kagera,NA,bukobarural,NA,
540,kagera,bukobaurban,TZA,Tanzania,NA,NA,37877,in shpfile but not WHO,NA,Kagera,NA,bukobaurban,NA,
541,kagera,lakevictoria,TZA,Tanzania,NA,NA,37880,in shpfile but not WHO,NA,Kagera,NA,lakevictoria,NA,
542,katavi,lakerukwa,TZA,Tanzania,NA,NA,37884,in shpfile but not WHO,NA,Katavi,NA,lakerukwa,NA,
543,katavi,laketanganyika,TZA,Tanzania,NA,NA,37885,in shpfile but not WHO,NA,Katavi,NA,laketanganyika,NA,
544,katavi,mpandaurban,TZA,Tanzania,NA,NA,37887,in shpfile but not WHO,NA,Katavi,NA,mpandaurban,NA,
545,kigoma,kasulutownshipauthority,TZA,Tanzania,NA,NA,37891,in shpfile but not WHO,NA,Kigoma,NA,kasulutownshipauthority,NA,
546,kigoma,kigomarural,TZA,Tanzania,NA,NA,37894,in shpfile but not WHO,NA,Kigoma,NA,kigomarural,NA,
547,kigoma,kigomaurban,TZA,Tanzania,NA,NA,37895,in shpfile but not WHO,NA,Kigoma,NA,kigomaurban,NA,
548,kigoma,laketanganyika,TZA,Tanzania,NA,NA,37896,in shpfile but not WHO,NA,Kigoma,NA,laketanganyika,NA,
549,kilimanjaro,moshirural,TZA,Tanzania,NA,NA,37899,in shpfile but not WHO,NA,Kilimanjaro,NA,moshirural,NA,
550,kilimanjaro,moshiurban,TZA,Tanzania,NA,NA,37900,in shpfile but not WHO,NA,Kilimanjaro,NA,moshiurban,NA,
551,lindi,lindirural,TZA,Tanzania,NA,NA,37906,in shpfile but not WHO,NA,Lindi,NA,lindirural,NA,
552,lindi,lindiurban,TZA,Tanzania,NA,NA,37907,in shpfile but not WHO,NA,Lindi,NA,lindiurban,NA,
553,manyara,babatiurban,TZA,Tanzania,NA,NA,37911,in shpfile but not WHO,NA,Manyara,NA,babatiurban,NA,
554,manyara,lakemanyara,TZA,Tanzania,NA,NA,37915,in shpfile but not WHO,NA,Manyara,NA,lakemanyara,NA,
555,mara,lakevictoria,TZA,Tanzania,NA,NA,37920,in shpfile but not WHO,NA,Mara,NA,lakevictoria,NA,
556,mara,musomarural,TZA,Tanzania,NA,NA,37921,in shpfile but not WHO,NA,Mara,NA,musomarural,NA,
557,mara,musomaurban,TZA,Tanzania,NA,NA,37922,in shpfile but not WHO,NA,Mara,NA,musomaurban,NA,
558,mbeya,lakerukwa,TZA,Tanzania,NA,NA,37929,in shpfile but not WHO,NA,Mbeya,NA,lakerukwa,NA,
559,mbeya,mbeyarural,TZA,Tanzania,NA,NA,37931,in shpfile but not WHO,NA,Mbeya,NA,mbeyarural,NA,
560,mbeya,mbeyaurban,TZA,Tanzania,NA,NA,37932,in shpfile but not WHO,NA,Mbeya,NA,mbeyaurban,NA,
561,morogoro,morogororural,TZA,Tanzania,NA,NA,37940,in shpfile but not WHO,NA,Morogoro,NA,morogororural,NA,
562,morogoro,morogorourban,TZA,Tanzania,NA,NA,37941,in shpfile but not WHO,NA,Morogoro,NA,morogorourban,NA,
563,mtwara,masasitownshipauthority,TZA,Tanzania,NA,NA,37944,in shpfile but not WHO,NA,Mtwara,NA,masasitownshipauthority,NA,
564,mtwara,mtwararural,TZA,Tanzania,NA,NA,37946,in shpfile but not WHO,NA,Mtwara,NA,mtwararural,NA,
565,mtwara,mtwaraurban,TZA,Tanzania,NA,NA,37947,in shpfile but not WHO,NA,Mtwara,NA,mtwaraurban,NA,
566,mwanza,lakevictoria,TZA,Tanzania,NA,NA,37953,in shpfile but not WHO,NA,Mwanza,NA,lakevictoria,NA,
567,njombe,makambakotownshipauthority,TZA,Tanzania,NA,NA,37960,in shpfile but not WHO,NA,Njombe,NA,makambakotownshipauthority,NA,
568,njombe,njombeurban,TZA,Tanzania,NA,NA,37962,in shpfile but not WHO,NA,Njombe,NA,njombeurban,NA,
569,pembasouth,chake,TZA,Tanzania,NA,NA,37967,in shpfile but not WHO,NA,Pemba South,NA,chake,NA,
570,pwani,kibahaurban,TZA,Tanzania,NA,NA,37970,in shpfile but not WHO,NA,Pwani,NA,kibahaurban,NA,
571,rukwa,lakerukwa,TZA,Tanzania,NA,NA,37977,in shpfile but not WHO,NA,Rukwa,NA,lakerukwa,NA,
572,rukwa,laketanganyika,TZA,Tanzania,NA,NA,37978,in shpfile but not WHO,NA,Rukwa,NA,laketanganyika,NA,
573,rukwa,sumbawangarural,TZA,Tanzania,NA,NA,37980,in shpfile but not WHO,NA,Rukwa,NA,sumbawangarural,NA,
574,rukwa,sumbawangaurban,TZA,Tanzania,NA,NA,37981,in shpfile but not WHO,NA,Rukwa,NA,sumbawangaurban,NA,
575,ruvuma,songearural,TZA,Tanzania,NA,NA,37985,in shpfile but not WHO,NA,Ruvuma,NA,songearural,NA,
576,ruvuma,songeaurban,TZA,Tanzania,NA,NA,37986,in shpfile but not WHO,NA,Ruvuma,NA,songeaurban,NA,
577,shinyanga,kahamatownshipauthority,TZA,Tanzania,NA,NA,37988,in shpfile but not WHO,NA,Shinyanga,NA,kahamatownshipauthority,NA,
578,shinyanga,shinyangarural,TZA,Tanzania,NA,NA,37991,in shpfile but not WHO,NA,Shinyanga,NA,shinyangarural,NA,
579,shinyanga,shinyangaurban,TZA,Tanzania,NA,NA,37992,in shpfile but not WHO,NA,Shinyanga,NA,shinyangaurban,NA,
580,simiyu,lakeeyasi,TZA,Tanzania,NA,NA,37996,in shpfile but not WHO,NA,Simiyu,NA,lakeeyasi,NA,
581,simiyu,lakevictoria,TZA,Tanzania,NA,NA,37997,in shpfile but not WHO,NA,Simiyu,NA,lakevictoria,NA,
582,singida,singidarural,TZA,Tanzania,NA,NA,38004,in shpfile but not WHO,NA,Singida,NA,singidarural,NA,
583,singida,singidaurban,TZA,Tanzania,NA,NA,38005,in shpfile but not WHO,NA,Singida,NA,singidaurban,NA,
584,tabora,taboraurban,TZA,Tanzania,NA,NA,38010,in shpfile but not WHO,NA,Tabora,NA,taboraurban,NA,
585,tanga,handenitownshipauthority,TZA,Tanzania,NA,NA,38013,in shpfile but not WHO,NA,Tanga,NA,handenitownshipauthority,NA,
586,tanga,korogwetownshipauthority,TZA,Tanzania,NA,NA,38016,in shpfile but not WHO,NA,Tanga,NA,korogwetownshipauthority,NA,
587,zanzibarnorth,kaskazinia,TZA,Tanzania,NA,NA,38023,in shpfile but not WHO,NA,Zanzibar North,NA,kaskazinia,NA,
588,zanzibarnorth,kaskazinib,TZA,Tanzania,NA,NA,38024,in shpfile but not WHO,NA,Zanzibar North,NA,kaskazinib,NA,
589,zanzibarsouthandcentral,kati,TZA,Tanzania,NA,NA,38025,in shpfile but not WHO,NA,Zanzibar South and Central,NA,kati,NA,
590,zanzibarsouthandcentral,kusini,TZA,Tanzania,NA,NA,38026,in shpfile but not WHO,NA,Zanzibar South and Central,NA,kusini,NA,
591,zanzibarwest,magharibi,TZA,Tanzania,NA,NA,38027,in shpfile but not WHO,NA,Zanzibar West,NA,magharibi,NA,
592,zanzibarwest,mjini,TZA,Tanzania,NA,NA,38028,in shpfile but not WHO,NA,Zanzibar West,NA,mjini,NA,
593,gauteng,ekurhuleni,ZAF,South Africa,2016,DTP3,36359,success,NA,NA,ekurhuleni,NA,115.9049598,
594,gauteng,ekurhuleni,ZAF,South Africa,2016,DTP3,36359,success,NA,NA,ekurhuleni,NA,101.0324425,
595,gauteng,ekurhuleni,ZAF,South Africa,2016,DTP3,36359,success,NA,NA,ekurhuleni,NA,123.5058824,
596,gauteng,ekurhuleni,ZAF,South Africa,2016,DTP3,36359,success,NA,NA,ekurhuleni,NA,65.11382114,
597,gauteng,ekurhuleni,ZAF,South Africa,2016,DTP3,36359,success,NA,NA,ekurhuleni,NA,117.3025879,
598,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,67.69498497,
599,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,97.2463293,
600,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,71.35911091,
601,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,84.98334847,
602,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,78.66839043,
603,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,77.41356622,
604,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,62.74976213,
605,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,79.59583202,
606,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,96.34408602,
607,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,84.23555917,
608,kwazulunatal,ilembe,ZAF,South Africa,2016,DTP3,36364,success,NA,NA,ilembe,NA,78.02100717,
609,westerncape,westcoast,ZAF,South Africa,2016,DTP3,36395,success,NA,NA,westcoast,NA,71.06576948,
610,westerncape,westcoast,ZAF,South Africa,2016,DTP3,36395,success,NA,NA,westcoast,NA,85.341597,
611,NA,NA,ZAF,South Africa,2016,NA,36362,fuzzy need fix,easterncape,kwazulunatal,amajuba,amajuba,76.32361689,
612,NA,NA,ZAF,South Africa,2016,NA,36362,fuzzy need fix,easterncape,kwazulunatal,amajuba,amajuba,82.61866837,
613,NA,NA,ZAF,South Africa,2016,NA,36362,fuzzy need fix,easterncape,kwazulunatal,amajuba,amajuba,81.69602186,
614,NA,NA,ZAF,South Africa,2016,NA,36362,fuzzy need fix,easterncape,kwazulunatal,amajuba,amajuba,67.71353097,
615,NA,NA,ZAF,South Africa,2016,NA,36362,fuzzy need fix,easterncape,kwazulunatal,amajuba,amajuba,71.09165372,
616,NA,NA,ZAF,South Africa,2016,NA,36362,fuzzy need fix,easterncape,kwazulunatal,amajuba,amajuba,77.41244511,
617,NA,NA,ZAF,South Africa,2016,NA,36362,fuzzy need fix,easterncape,kwazulunatal,amajuba,amajuba,79.88867158,
618,NA,NA,ZAF,South Africa,2016,NA,36362,fuzzy need fix,easterncape,kwazulunatal,amajuba,amajuba,78.50070721,
619,NA,NA,ZAF,South Africa,2016,NA,36373,fuzzy need fix,freestate,limpopo,capricorn,capricorn,75.17880174,
620,NA,NA,ZAF,South Africa,2016,NA,36373,fuzzy need fix,freestate,limpopo,capricorn,capricorn,136.6068803,
621,NA,NA,ZAF,South Africa,2016,NA,36373,fuzzy need fix,freestate,limpopo,capricorn,capricorn,77.67293366,
622,NA,NA,ZAF,South Africa,2016,NA,36373,fuzzy need fix,freestate,limpopo,capricorn,capricorn,90.06227524,
623,NA,NA,ZAF,South Africa,2016,NA,36373,fuzzy need fix,freestate,limpopo,capricorn,capricorn,134.997064,
624,NA,NA,ZAF,South Africa,2016,NA,36384,fuzzy need fix,limpopo,northwest,ngakamodirimolema,ngakamodirimolema,69.27857622,
625,NA,NA,ZAF,South Africa,2016,NA,36384,fuzzy need fix,limpopo,northwest,ngakamodirimolema,ngakamodirimolema,77.79184727,
626,NA,NA,ZAF,South Africa,2016,NA,36384,fuzzy need fix,limpopo,northwest,ngakamodirimolema,ngakamodirimolema,70.82584903,
627,NA,NA,ZAF,South Africa,2016,NA,36384,fuzzy need fix,limpopo,northwest,ngakamodirimolema,ngakamodirimolema,71.86164941,
628,NA,NA,ZAF,South Africa,2016,NA,36384,fuzzy need fix,limpopo,northwest,ngakamodirimolema,ngakamodirimolema,64.80456491,
629,NA,NA,ZAF,South Africa,2016,NA,36383,fuzzy need fix,mpumalanga,northwest,ruthsegomotsimompati,drruthsegomotsimompati,86.19210526,
630,NA,NA,ZAF,South Africa,2016,NA,36383,fuzzy need fix,mpumalanga,northwest,ruthsegomotsimompati,drruthsegomotsimompati,58.79614593,
631,NA,NA,ZAF,South Africa,2016,NA,36383,fuzzy need fix,mpumalanga,northwest,ruthsegomotsimompati,drruthsegomotsimompati,75.53191489,
632,NA,NA,ZAF,South Africa,2016,NA,36367,fuzzy need fix,northerncape,kwazulunatal,umgungundlovu,umgungundlovu,65.15957447,
633,NA,NA,ZAF,South Africa,2016,NA,36367,fuzzy need fix,northerncape,kwazulunatal,umgungundlovu,umgungundlovu,96.94143976,
634,NA,NA,ZAF,South Africa,2016,NA,36367,fuzzy need fix,northerncape,kwazulunatal,umgungundlovu,umgungundlovu,65.25735294,
635,NA,NA,ZAF,South Africa,2016,NA,36367,fuzzy need fix,northerncape,kwazulunatal,umgungundlovu,umgungundlovu,61.71706263,
636,NA,NA,ZAF,South Africa,2016,NA,36367,fuzzy need fix,northerncape,kwazulunatal,umgungundlovu,umgungundlovu,68.00680706,
637,NA,NA,ZAF,South Africa,2016,NA,36375,fuzzy need fix,northwest,limpopo,sekhukhune,sekhukhune,68.56400061,
638,NA,NA,ZAF,South Africa,2016,NA,36375,fuzzy need fix,northwest,limpopo,sekhukhune,sekhukhune,85.86153721,
639,NA,NA,ZAF,South Africa,2016,NA,36375,fuzzy need fix,northwest,limpopo,sekhukhune,sekhukhune,91.97404372,
640,NA,NA,ZAF,South Africa,2016,NA,36375,fuzzy need fix,northwest,limpopo,sekhukhune,sekhukhune,88.87127143,
641,NA,NA,ZAF,South Africa,2016,NA,36377,fuzzy need fix,westerncape,limpopo,waterberg,waterberg,90.12904577,
642,NA,NA,ZAF,South Africa,2016,NA,36377,fuzzy need fix,westerncape,limpopo,waterberg,waterberg,53.1585138,
643,NA,NA,ZAF,South Africa,2016,NA,36377,fuzzy need fix,westerncape,limpopo,waterberg,waterberg,74.27144047,
644,NA,NA,ZAF,South Africa,2016,NA,36377,fuzzy need fix,westerncape,limpopo,waterberg,waterberg,83.97114178,
645,easterncape,alfrednzo,ZAF,South Africa,NA,NA,36344,in shpfile but not WHO,NA,Eastern Cape,NA,alfrednzo,NA,
646,easterncape,amathole,ZAF,South Africa,NA,NA,36345,in shpfile but not WHO,NA,Eastern Cape,NA,amathole,NA,
647,easterncape,buffalocity,ZAF,South Africa,NA,NA,36346,in shpfile but not WHO,NA,Eastern Cape,NA,buffalocity,NA,
648,easterncape,cacadu,ZAF,South Africa,NA,NA,36347,in shpfile but not WHO,NA,Eastern Cape,NA,cacadu,NA,
649,easterncape,chrishani,ZAF,South Africa,NA,NA,36348,in shpfile but not WHO,NA,Eastern Cape,NA,chrishani,NA,
650,easterncape,joegqabi,ZAF,South Africa,NA,NA,36349,in shpfile but not WHO,NA,Eastern Cape,NA,joegqabi,NA,
651,easterncape,nelsonmandelabay,ZAF,South Africa,NA,NA,36350,in shpfile but not WHO,NA,Eastern Cape,NA,nelsonmandelabay,NA,
652,easterncape,ortambo,ZAF,South Africa,NA,NA,36351,in shpfile but not WHO,NA,Eastern Cape,NA,ortambo,NA,
653,freestate,feziledabi,ZAF,South Africa,NA,NA,36352,in shpfile but not WHO,NA,Free State,NA,feziledabi,NA,
654,freestate,lejweleputswa,ZAF,South Africa,NA,NA,36353,in shpfile but not WHO,NA,Free State,NA,lejweleputswa,NA,
655,freestate,mangaung,ZAF,South Africa,NA,NA,36354,in shpfile but not WHO,NA,Free State,NA,mangaung,NA,
656,freestate,thabomofutsanyane,ZAF,South Africa,NA,NA,36355,in shpfile but not WHO,NA,Free State,NA,thabomofutsanyane,NA,
657,freestate,xhariep,ZAF,South Africa,NA,NA,36356,in shpfile but not WHO,NA,Free State,NA,xhariep,NA,
658,gauteng,cityofjohannesburg,ZAF,South Africa,NA,NA,36357,in shpfile but not WHO,NA,Gauteng,NA,cityofjohannesburg,NA,
659,gauteng,cityoftshwane,ZAF,South Africa,NA,NA,36358,in shpfile but not WHO,NA,Gauteng,NA,cityoftshwane,NA,
660,gauteng,sedibeng,ZAF,South Africa,NA,NA,36360,in shpfile but not WHO,NA,Gauteng,NA,sedibeng,NA,
661,gauteng,westrand,ZAF,South Africa,NA,NA,36361,in shpfile but not WHO,NA,Gauteng,NA,westrand,NA,
662,kwazulunatal,ethekwini,ZAF,South Africa,NA,NA,36363,in shpfile but not WHO,NA,KwaZulu-Natal,NA,ethekwini,NA,
663,kwazulunatal,sisonke,ZAF,South Africa,NA,NA,36365,in shpfile but not WHO,NA,KwaZulu-Natal,NA,sisonke,NA,
664,kwazulunatal,ugu,ZAF,South Africa,NA,NA,36366,in shpfile but not WHO,NA,KwaZulu-Natal,NA,ugu,NA,
665,kwazulunatal,umkhanyakude,ZAF,South Africa,NA,NA,36368,in shpfile but not WHO,NA,KwaZulu-Natal,NA,umkhanyakude,NA,
666,kwazulunatal,umzinyathi,ZAF,South Africa,NA,NA,36369,in shpfile but not WHO,NA,KwaZulu-Natal,NA,umzinyathi,NA,
667,kwazulunatal,uthukela,ZAF,South Africa,NA,NA,36370,in shpfile but not WHO,NA,KwaZulu-Natal,NA,uthukela,NA,
668,kwazulunatal,uthungulu,ZAF,South Africa,NA,NA,36371,in shpfile but not WHO,NA,KwaZulu-Natal,NA,uthungulu,NA,
669,kwazulunatal,zululand,ZAF,South Africa,NA,NA,36372,in shpfile but not WHO,NA,KwaZulu-Natal,NA,zululand,NA,
670,limpopo,mopani,ZAF,South Africa,NA,NA,36374,in shpfile but not WHO,NA,Limpopo,NA,mopani,NA,
671,limpopo,vhembe,ZAF,South Africa,NA,NA,36376,in shpfile but not WHO,NA,Limpopo,NA,vhembe,NA,
672,mpumalanga,ehlanzeni,ZAF,South Africa,NA,NA,36378,in shpfile but not WHO,NA,Mpumalanga,NA,ehlanzeni,NA,
673,mpumalanga,gertsibande,ZAF,South Africa,NA,NA,36379,in shpfile but not WHO,NA,Mpumalanga,NA,gertsibande,NA,
674,mpumalanga,nkangala,ZAF,South Africa,NA,NA,36380,in shpfile but not WHO,NA,Mpumalanga,NA,nkangala,NA,
675,northerncape,francesbaard,ZAF,South Africa,NA,NA,36385,in shpfile but not WHO,NA,Northern Cape,NA,francesbaard,NA,
676,northerncape,johntaologaetsewe,ZAF,South Africa,NA,NA,36386,in shpfile but not WHO,NA,Northern Cape,NA,johntaologaetsewe,NA,
677,northerncape,namakwa,ZAF,South Africa,NA,NA,36387,in shpfile but not WHO,NA,Northern Cape,NA,namakwa,NA,
678,northerncape,pixleykaseme,ZAF,South Africa,NA,NA,36388,in shpfile but not WHO,NA,Northern Cape,NA,pixleykaseme,NA,
679,northerncape,siyanda,ZAF,South Africa,NA,NA,36389,in shpfile but not WHO,NA,Northern Cape,NA,siyanda,NA,
680,northwest,bojanala,ZAF,South Africa,NA,NA,36381,in shpfile but not WHO,NA,North West,NA,bojanala,NA,
681,northwest,drkennethkaunda,ZAF,South Africa,NA,NA,36382,in shpfile but not WHO,NA,North West,NA,drkennethkaunda,NA,
682,westerncape,capewinelands,ZAF,South Africa,NA,NA,36390,in shpfile but not WHO,NA,Western Cape,NA,capewinelands,NA,
683,westerncape,centralkaroo,ZAF,South Africa,NA,NA,36391,in shpfile but not WHO,NA,Western Cape,NA,centralkaroo,NA,
684,westerncape,cityofcapetown,ZAF,South Africa,NA,NA,36392,in shpfile but not WHO,NA,Western Cape,NA,cityofcapetown,NA,
685,westerncape,eden,ZAF,South Africa,NA,NA,36393,in shpfile but not WHO,NA,Western Cape,NA,eden,NA,
686,westerncape,overberg,ZAF,South Africa,NA,NA,36394,in shpfile but not WHO,NA,Western Cape,NA,overberg,NA,
